"source","title","author","genre","price_usd","rating","ratings_count","year","language"
"iTunes Store","Day After Night","Anita Diamant","historical fiction",7.99,4,113,0,"Brak Informacji"
"iTunes Store","The Watchmaker's Daughter","C.J. Archer","historical fiction",0,4.5,2602,0,"Brak Informacji"
"iTunes Store","The Dressmaker’s Secret","Lorna Cook","historical fiction",2.99,4.5,151,0,"Brak Informacji"
"iTunes Store","The Kitchen House","Kathleen Grissom","historical fiction",13.99,4.5,3124,0,"Brak Informacji"
"iTunes Store","The Sultan's Harem ~ Erotic Historical Fiction","Derendrea","historical fiction",0.99,2.5,11,0,"Brak Informacji"
"iTunes Store","The Things We Cannot Say","Kelly Rimmer","historical fiction",14.99,4.5,3896,0,"Brak Informacji"
"iTunes Store","Trust (Pulitzer Prize Winner)","Hernán Díaz","historical fiction",8.99,4,1947,0,"Brak Informacji"
"iTunes Store","The Nightingale","Kristin Hannah","historical fiction",11.99,4.5,21996,0,"Brak Informacji"
"iTunes Store","The Long Journey - Christian Historical Fiction","Cliff Ball","historical fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","Hatred & Integrity: Two Short Tales of Historical Fiction","Rich DiSilvio","historical fiction",0,0,0,0,"Brak Informacji"
"iTunes Store","The Jam Maker: The must-read new Tasmanian historical fiction for 2025 based on a true story, perfect for readers of Fiona McIntosh and Victoria Purman.","Mary-Lou Stephens","historical fiction",7.99,0,0,0,"Brak Informacji"
"iTunes Store","Pirates of Savannah Trilogy: Book One, Sold in Savannah - Young Adult Action Adventure Historical Fiction","Tarrin P. Lupo","historical fiction",0,4,463,0,"Brak Informacji"
"iTunes Store","World War Two Historical Fiction Collection: 5 Historical Fiction Mystery Short Stories","Connor Whiteley","historical fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","The Frozen River: A GMA Book Club Pick","Ariel Lawhon","historical fiction",13.99,4.5,4460,0,"Brak Informacji"
"iTunes Store","Before We Were Yours","Lisa Wingate","historical fiction",8.99,4.5,8858,0,"Brak Informacji"
"iTunes Store","By Her Hand: An engrossing historical fiction debut, a tale of family, battles and female empowerment, for readers who love Geraldine Brooks and Maggie O'Farrell","Marion Taffe","historical fiction",6.99,0,0,0,"Brak Informacji"
"iTunes Store","Black Silk and Sympathy: The captivating first novel in a new historical fiction series from the popular bestselling author of FROM THE ASHES, for fans of Jackie French, Tea Cooper and Kirsty Manning","Deborah Challinor","historical fiction",5.99,0,0,0,"Brak Informacji"
"iTunes Store","Bacon's Dozen: Thirteen Historical Fiction Short Stories","Anna Castle","historical fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","The Rose Code","Kate Quinn","historical fiction",14.99,4.5,3471,0,"Brak Informacji"
"iTunes Store","The Alice Network","Kate Quinn","historical fiction",9.99,4.5,5954,0,"Brak Informacji"
"iTunes Store","Bad Blood: an action-packed historical adventure set in Elizabethan Ireland","C R Dempsey","historical fiction",3.99,0,0,0,"Brak Informacji"
"iTunes Store","Alt Hist Issue 1: The Magazine of Historical Fiction and Alternate History","Mark Lord","historical fiction",3.99,0,0,0,"Brak Informacji"
"iTunes Store","Redemption Falls","Joseph O'Connor","historical fiction",13.99,3.5,5,0,"Brak Informacji"
"iTunes Store","Historical Classics 3-Novel Bundle","Danielle Steel","historical fiction",19.99,4.5,27,0,"Brak Informacji"
"iTunes Store","A Woman's Place","Danielle Steel","historical fiction",0,0,0,0,"Brak Informacji"
"iTunes Store","The Cecelia Holland Historical Fiction Collection","Cecelia Holland","historical fiction",35.99,3.5,5,0,"Brak Informacji"
"iTunes Store","Harlem Shuffle","Colson Whitehead","historical fiction",1.99,4,785,0,"Brak Informacji"
"iTunes Store","No Ocean Wide Enough: A beautiful, heartbreaking and unforgettable World War 2 historical fiction","Living History","historical fiction",2.99,0,0,0,"Brak Informacji"
"iTunes Store","Alt Hist Issue 2: The Magazine of Historical Fiction and Alternate History","Mark Lord","historical fiction",3.99,0,0,0,"Brak Informacji"
"iTunes Store","The Last Woman of Warsaw","Judy Batalion","historical fiction",14.99,0,0,0,"Brak Informacji"
"iTunes Store","The Beheading Game","Rebecca Lehmann","historical fiction",13.99,0,0,0,"Brak Informacji"
"iTunes Store","The News from Dublin","Colm Tóibín","historical fiction",14.99,0,0,0,"Brak Informacji"
"iTunes Store","Writing Historical Fiction: Advice for the Digital Age","Marilyn Weymouth Seguin","historical fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","A Death on Corfu","Emily Sullivan","historical fiction",9.99,4.5,25,0,"Brak Informacji"
"iTunes Store","Cloud Atlas (20th Anniversary Edition)","David Mitchell & Gabrielle Zevin","historical fiction",9.99,4.5,1283,0,"Brak Informacji"
"iTunes Store","The Angels' Lament: Etched in Granite Historical Fiction Series - Book Two","Mj Pettengill","historical fiction",7.99,4,5,0,"Brak Informacji"
"iTunes Store","Down from the Tree: Etched in Granite Historical Fiction Series - Book Three","Mj Pettengill","historical fiction",7.99,0,0,0,"Brak Informacji"
"iTunes Store","A Collection of Historical Fictions","Group 6 Red","historical fiction",0,0,0,0,"Brak Informacji"
"iTunes Store","Preacher's Hell","William W. Johnstone & J.A. Johnstone","historical fiction",9.99,4.5,20,0,"Brak Informacji"
"iTunes Store","The Enemy’s Wife","Deborah Swift","historical fiction",0,0,0,0,"Brak Informacji"
"iTunes Store","The Lost Book of Elizabeth Barton","Jennifer N. Brown","historical fiction",0,0,0,0,"Brak Informacji"
"iTunes Store","Daughters of the Sun and Moon","Lisa See","historical fiction",0,0,0,0,"Brak Informacji"
"iTunes Store","Etched in Granite: Etched in Granite Historical Fiction Series - Book One","Mj Pettengill","historical fiction",8.99,4,14,0,"Brak Informacji"
"iTunes Store","Rules of Civility","Amor Towles","historical fiction",8.99,4.5,4446,0,"Brak Informacji"
"iTunes Store","World Without End","Ken Follett","historical fiction",8.99,4.5,2942,0,"Brak Informacji"
"iTunes Store","Wolf Hall","Hilary Mantel","historical fiction",11.99,4,1095,0,"Brak Informacji"
"iTunes Store","A Breath of Snow and Ashes","Diana Gabaldon","historical fiction",7.99,4.5,2074,0,"Brak Informacji"
"iTunes Store","Voyager","Diana Gabaldon","historical fiction",7.99,4.5,2586,0,"Brak Informacji"
"iTunes Store","March","Geraldine Brooks","historical fiction",9.99,4.5,546,0,"Brak Informacji"
"iTunes Store","One Thousand White Women","Jim Fergus","historical fiction",12.99,4.5,1132,0,"Brak Informacji"
"iTunes Store","Get Started in Writing Historical Fiction","Emma Darwin","historical fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","The Complete Works of Washington Irving: Short Stories, Plays, Historical Works, Poetry and Autobiographical Writings (Illustrated)","Washington Irving","historical fiction",0.99,0,0,0,"Brak Informacji"
"iTunes Store","Moloka'i","Alan Brennert","historical fiction",12.99,4.5,865,0,"Brak Informacji"
"iTunes Store","Edge of Eternity","Ken Follett","historical fiction",9.99,4.5,3538,0,"Brak Informacji"
"iTunes Store","Kindred","Octavia E. Butler","historical fiction",9.99,4.5,1558,0,"Brak Informacji"
"iTunes Store","Let Us Descend (Oprah's Book Club)","Jesmyn Ward","historical fiction",2.99,4,216,0,"Brak Informacji"
"iTunes Store","The Remains of the Day","Kazuo Ishiguro","historical fiction",12.99,4.5,769,0,"Brak Informacji"
"iTunes Store","The Wife, the Maid, and the Mistress","Ariel Lawhon","historical fiction",12.99,4,153,0,"Brak Informacji"
"iTunes Store","Olive Kitteridge","Elizabeth Strout","historical fiction",2.99,4,1892,0,"Brak Informacji"
"iTunes Store","Little Fires Everywhere: Reese's Book Club","Celeste Ng","historical fiction",6.99,4.5,9552,0,"Brak Informacji"
"iTunes Store","11/22/63 (Enhanced Edition)","Stephen King","historical fiction",11.99,4.5,2103,0,"Brak Informacji"
"iTunes Store","The Kite Runner","Khaled Hosseini","historical fiction",7.99,4.5,4346,0,"Brak Informacji"
"iTunes Store","Among the Grey Gums: romance, adventure and mystery, the must-read from the hot new voice in historical fiction","Paula J. Beavan","historical fiction",5.99,0,0,0,"Brak Informacji"
"iTunes Store","The Help","Kathryn Stockett","historical fiction",14.99,4.5,37890,0,"Brak Informacji"
"iTunes Store","28 Summers","Elin Hilderbrand","historical fiction",12.99,4.5,5150,0,"Brak Informacji"
"iTunes Store","Shadow of Night","Deborah Harkness","historical fiction",12.99,4.5,4940,0,"Brak Informacji"
"iTunes Store","Station Eleven","Emily St. John Mandel","historical fiction",12.99,4,3237,0,"Brak Informacji"
"iTunes Store","Things Fall Apart","Chinua Achebe","historical fiction",7.99,4,715,0,"Brak Informacji"
"iTunes Store","Amy and Isabelle","Elizabeth Strout","historical fiction",2.99,4,429,0,"Brak Informacji"
"iTunes Store","Radiant Angel","Nelson DeMille","historical fiction",9.99,4,1397,0,"Brak Informacji"
"iTunes Store","The Space Between: An Outlander Novella","Diana Gabaldon","historical fiction",3.99,4.5,722,0,"Brak Informacji"
"iTunes Store","The Book of Longings","Sue Monk Kidd","historical fiction",12.99,4.5,1546,0,"Brak Informacji"
"iTunes Store","Hang the Moon","Jeannette Walls","historical fiction",13.99,4,1064,0,"Brak Informacji"
"iTunes Store","Ceremony","Leslie Marmon Silko","historical fiction",7.99,4,135,0,"Brak Informacji"
"iTunes Store","Semper Fi","W. E. B. Griffin","historical fiction",3.99,4.5,666,0,"Brak Informacji"
"iTunes Store","A Discovery of Witches","Deborah Harkness","historical fiction",12.99,4.5,8388,0,"Brak Informacji"
"iTunes Store","Hotel on the Corner of Bitter and Sweet","Jamie Ford","historical fiction",5.99,4.5,1333,0,"Brak Informacji"
"iTunes Store","Regeneration","Pat Barker","historical fiction",12.99,4,78,0,"Brak Informacji"
"iTunes Store","A Long Petal of the Sea","Isabel Allende, Nick Caistor & Amanda Hopkinson","historical fiction",8.99,4.5,965,0,"Brak Informacji"
"iTunes Store","The Sweetness of Water (Oprah's Book Club)","Nathan Harris","historical fiction",11.99,3.5,2086,0,"Brak Informacji"
"iTunes Store","The Other Boleyn Girl","Philippa Gregory","historical fiction",14.99,4.5,686,0,"Brak Informacji"
"iTunes Store","Sackett","Louis L'Amour","historical fiction",8.99,4.5,538,0,"Brak Informacji"
"iTunes Store","We Must Not Think of Ourselves","Lauren Grodstein","historical fiction",2.99,4.5,207,0,"Brak Informacji"
"iTunes Store","Utah Blaine","Louis L'Amour","historical fiction",4.99,4.5,475,0,"Brak Informacji"
"iTunes Store","The White Princess","Philippa Gregory","historical fiction",13.99,4,495,0,"Brak Informacji"
"iTunes Store","The Valley of Horses (with Bonus Content)","Jean M. Auel","historical fiction",6.99,4.5,420,0,"Brak Informacji"
"iTunes Store","New York: The Novel","Edward Rutherfurd","historical fiction",9.99,4.5,682,0,"Brak Informacji"
"iTunes Store","The Shadow of the Wind","Carlos Ruiz Zafón & Lucia Graves","historical fiction",12.99,4.5,1995,0,"Brak Informacji"
"iTunes Store","Snow Flower and the Secret Fan","Lisa See","historical fiction",10.99,4.5,619,0,"Brak Informacji"
"iTunes Store","The Forgotten Garden","Kate Morton","historical fiction",14.99,4.5,1222,0,"Brak Informacji"
"iTunes Store","My Name Is Red","Orhan Pamuk","historical fiction",9.99,4,71,0,"Brak Informacji"
"iTunes Store","A Leaf on the Wind of All Hallows: An Outlander Novella","Diana Gabaldon","historical fiction",3.99,4.5,960,0,"Brak Informacji"
"iTunes Store","The Paris Novel","Ruth Reichl","historical fiction",12.99,4.5,945,0,"Brak Informacji"
"iTunes Store","The Boleyn Inheritance","Philippa Gregory","historical fiction",16.99,4.5,394,0,"Brak Informacji"
"iTunes Store","The Last Mountain Man","William W. Johnstone","historical fiction",3.99,4.5,269,0,"Brak Informacji"
"iTunes Store","The Duchess","Danielle Steel","historical fiction",6.99,4.5,508,0,"Brak Informacji"
"iTunes Store","Matrix","Lauren Groff","historical fiction",9.99,4,634,0,"Brak Informacji"
"iTunes Store","Long Island (Oprah's Book Club)","Colm Tóibín","historical fiction",13.99,3.5,875,0,"Brak Informacji"
"iTunes Store","The Glassmaker","Tracy Chevalier","historical fiction",12.99,4,208,0,"Brak Informacji"
"iTunes Store","Whistling Past the Graveyard","Susan Crandall","historical fiction",13.99,4.5,265,0,"Brak Informacji"
"iTunes Store","The White Queen","Philippa Gregory","historical fiction",14.99,4,652,0,"Brak Informacji"
"iTunes Store","The Last Days of Night","Graham Moore","historical fiction",7.99,4.5,506,0,"Brak Informacji"
"iTunes Store","Ride the River","Louis L'Amour","historical fiction",4.99,4.5,379,0,"Brak Informacji"
"iTunes Store","The Duchess's Tattoo","Daisy Goodwin","historical fiction",0,3.5,118,0,"Brak Informacji"
"iTunes Store","We Were the Lucky Ones","Georgia Hunter","historical fiction",14.99,4.5,1903,0,"Brak Informacji"
"iTunes Store","The Art Of Letting Go","Thought Catalog","self help",0,4.5,8832,0,"Brak Informacji"
"iTunes Store","The Free Self-Help Handbook","David Ferrers","self help",0,4.5,301,0,"Brak Informacji"
"iTunes Store","The Truth About Depression: The New ""Feel Good"" Self-Help Book To Reclaim Your Happiness, Energy And Motivation","Mindwave Labs","self help",0,4,123,0,"Brak Informacji"
"iTunes Store","Body Language: The Ultimate Self Help Guide on How To Analyze People And Learn Negotiation, Persuasion Skills For Dating And Influence People In Business","Matthew Harvey","self help",0,4,928,0,"Brak Informacji"
"iTunes Store","How to Change the Way You Think: Your Journey to Finding Happiness","Amy Sharp","self help",0,4.5,5866,0,"Brak Informacji"
"iTunes Store","The Greatest Ten Self Help Books In The World","Emmanuel C. Ezike II","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","Guided Meditation for Anxiety Mindfulness and Breathing Exercises for Relaxing While Your Sleep, Relaxation, Anxiety & Stress Relief, Overcoming Trauma, Self-Help, Gaining Positive Energy & Healing","Joel Thompson","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","Awaken Into Knowing: Spiritual Poems & Self Help Affirmations for the Spiritual Seeker","Matthew Buonocore & Matt Buonocore","self help",0,4.5,28,0,"Brak Informacji"
"iTunes Store","Introvert Self Help Advantage","Taylor Monroe","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","Sober On A Drunk Planet: Quit Lit 2-In-1 Sobriety Series: An Uncommon Alcohol Self-Help Guide For Sober Curious Through To Alcohol Addiction Recovery","Sean Alexander","self help",5.99,0,0,0,"Brak Informacji"
"iTunes Store","Self Help","Gabrielle Bernstein","self help",15.99,4.5,6,0,"Brak Informacji"
"iTunes Store","Self Help Mothers Empowerment","Taylor Monroe","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","The Calm Within Bible Study : Overcoming Anxiety and Worry Self-Help Guide to Finding Inner Peace","Wendy J Couch","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","Self-Help 101: 4 Reasons why Affirmations don't Work and How to Fix them","Rahul Badami","self help",0,4.5,47,0,"Brak Informacji"
"iTunes Store","The Ultimate Book of Self Help","Isidora Vey","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","Self-Help from the Middle Ages","Peter Jones","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","Self-help Messiah","Steven Watts","self help",17.99,0,0,0,"Brak Informacji"
"iTunes Store","Self Help Anxiety Breakthrough","Taylor Monroe","self help",0.99,0,0,0,"Brak Informacji"
"iTunes Store","OCD Self-Help Workbook","Ali Greymond","self help",19.99,0,0,0,"Brak Informacji"
"iTunes Store","100 Self-Help Journal Prompts","Francie Brunswick","self help",0.99,0,0,0,"Brak Informacji"
"iTunes Store","100 Self Help Selling Secrets","Jonathan Johnson","self help",0.99,3,20,0,"Brak Informacji"
"iTunes Store","Break Your Self-Help Addiction","Brian D. Ridgway","self help",11.99,0,0,0,"Brak Informacji"
"iTunes Store","The Ultimate Self-Help Guide for Men","Joe Novella","self help",1.99,0,0,0,"Brak Informacji"
"iTunes Store","Beat Depression with Self-Help Techniques","Andrew Vass","self help",8.99,0,0,0,"Brak Informacji"
"iTunes Store","Cathy Glass 3-Book Self-Help Collection","Cathy Glass","self help",0.99,0,0,0,"Brak Informacji"
"iTunes Store","Harry Potter Therapy: An Unauthorized Self-Help Book from the Restricted Section","Dr Janina Scarlet","self help",0,4,162,0,"Brak Informacji"
"iTunes Store","Shyness Self-Help","Dennis B. Baker","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","Self help; with illustrations of conduct and perseverance","Samuel Smiles","self help",0,3.5,13,0,"Brak Informacji"
"iTunes Store","Depression: Depression Self Help - Overcome Depression, Stress and Anxiety and Live a Happy and Healthy Life","Sarah Palmer","self help",0,4,61,0,"Brak Informacji"
"iTunes Store","Design Your Life: A Practical Method For Better Living - Self Help Book","Dan Simen","self help",0,3,5,0,"Brak Informacji"
"iTunes Store","Growing from Depression: A Practical and Philosophical Self-Help Guide","Neel Burton","self help",6.99,0,0,0,"Brak Informacji"
"iTunes Store","Visualization: A Realistic Guide for Self-Help, Self-Healing, and Improving Other Areas of Self","Kam Knight","self help",4.99,4.5,5,0,"Brak Informacji"
"iTunes Store","Finding Your Way Back to YOU: A self-help book for women who want to regain their Mojo and realise their dreams!","Lynne Saint","self help",9.99,3.5,22,0,"Brak Informacji"
"iTunes Store","10 Self-Help Classics to Guide You to Financial Freedom Vol: 1","Napoleon Hill, George S. Clason, James Allen, P.T. Barnum, Florence Scovel Shinn, Henry Harrison Brown, Russell H. Conwell, Wallace D. Wattles & Marcus Aurelius","self help",0.99,0,0,0,"Brak Informacji"
"iTunes Store","The Sky is the Limit: The Art of Upgrading Your Life: 50 Classic Self Help Books Including.: Think and Grow Rich, The Way to Wealth, As A Man Thinketh, The Art of War, Acres of Diamonds and many more","George Matthew Adams, James Allen, Charles F. Haanel, Napoleon Hill, William Walker Atkinson, Marcus Aurelius, B. F Austin, P. T. Barnum, Genevieve Behrend, Dale Carnegie, Wallace D. Wattles, Florence Scovel Shinn, Sun Tzu, Lao Tzu, Benjamin Franklin, George S. Clason, Joseph Murphy, Niccolò Machiavelli, Kahlil Gibran, Elbert Hubbard, Earl Nightingale, Miyamoto Musashi, Russell H. Conwell, Charles Fillmore, Ralph Waldo Trine, F. W. Sears, Elizabeth Towne, Emmet Fox, Orison Swett Marden, H. A. Lewis, Harvey Hardman, Emile Coué & Neville Goddard","self help",0.99,5,5,0,"Brak Informacji"
"iTunes Store","Anxiety Relief: Self Help (With Heart) For Anxiety, Panic Attacks, And Stress Management","John Crawford","self help",6.99,0,0,0,"Brak Informacji"
"iTunes Store","How to Overcome Depression Fast - The Most Effective Self-Help Book to Cure Depression Naturally","L.W. Wilson","self help",2.99,0,0,0,"Brak Informacji"
"iTunes Store","Inspirations & Meditations: 365 Daily Verses and Reflections - Spiritual Self Help - Nature's Inspiration","Gordon Burnham","self help",5.99,0,0,0,"Brak Informacji"
"iTunes Store","Let's Help You Self-Help!","Anthony Jacob Braaten","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","The Definitive Values Book. A Self-Help Guide To Assist You In Finding Better Morals, Principals, And Overall Standards For Yourself.","Devin Blue","self help",0,4.5,75,0,"Brak Informacji"
"iTunes Store","Yes You Can! - 50 Classic Self-Help Books That Will Guide You and Change Your Life","Napoleon Hill, Wallace D. Wattles, Benjamin Franklin, Dale Carnegie, Orison Swett Marden, Douglas Fairbanks, P.T. Barnum, Lao Tzu, Sun Tzu, Ralph Waldo Emerson & Marcus Aurelius","self help",1.99,0,0,0,"Brak Informacji"
"iTunes Store","Overeating? How to Stop Binge Eating, Overeating & Get the Natural Slim Body You Deserve: A Self-Help Guide to Control Emotional Eating Today!","Samantha Michaels","self help",0.99,3.5,14,0,"Brak Informacji"
"iTunes Store","How to Own Your Own Mind Napoleon Hill's Most Popular Books on Mind Management or Self Help.","Napoleon Hill","self help",2.99,0,0,0,"Brak Informacji"
"iTunes Store","5 Biblical Keys to Your Most Abundant and Prosperous Life: Christian Prosperity & Self Help Principles","Daniel N Brown","self help",5.99,0,0,0,"Brak Informacji"
"iTunes Store","Borderline Personality Disorder : 30+ Secrets How To Take Back Your Life When Dealing With BPD ( A Self Help Guide)","Scott Green","self help",3.99,0,0,0,"Brak Informacji"
"iTunes Store","Anger Management in Relationships for Men and Women: The Anger Management Self-Help Guide for Self Control and Avoiding the Anger Trap","Patty Morgan","self help",3.99,0,0,0,"Brak Informacji"
"iTunes Store","How to Help Yourself With Self-Help: A Short Guide on How to Use Self-Help Books to Achieve Your Goals","Martin Meadows","self help",3.99,0,0,0,"Brak Informacji"
"iTunes Store","Self Help Bible: A Healing Guide for Individuals with Common Problems - Self Help For Alcoholism To Anxiety","Mary-Ann Grady","self help",2.99,0,0,0,"Brak Informacji"
"iTunes Store","Dealing with Narcissism: A Self-Help Guide to Understanding and Coping with Narcissist People at Home and Work","Keith Boyer","self help",4.99,0,0,0,"Brak Informacji"
"iTunes Store","Allen, James: Complete Works (Classic Inspirational and Self-Help Books)","James Allen","self help",0.99,0,0,0,"Brak Informacji"
"iTunes Store","Writing Successful Self-Help and How-To Books","Jean Marie Stine","self help",16.99,0,0,0,"Brak Informacji"
"iTunes Store","How to be happy according to science. Forget self help. Here is what really works to find true happiness and be more optimistic","Alex Carver","self help",0.99,0,0,0,"Brak Informacji"
"iTunes Store","Baby Step Your Way to a Life You Love: Forgive Yourself (A Self-Help How-To Guide for Empowerment and Personal Growth)","Shelli Johnson","self help",2.99,0,0,0,"Brak Informacji"
"iTunes Store","How to Stop Overthinking in Relationships: Stop Worrying and Overcome Negative Thoughts in your Marriage or Relationship. Easy Self-Help Strategies to Eliminate Fear, Insecurities and Anxiety","Hackney and Jones","self help",2.99,0,0,0,"Brak Informacji"
"iTunes Store","Baby Step Your Way to a Life You Love: Get Out Of Your Own Way (A Self-Help How-To Guide for Empowerment and Personal Growth)","Shelli Johnson","self help",2.99,0,0,0,"Brak Informacji"
"iTunes Store","Self-Help. Саморазвитие. Классическая коллекция. С иллюстрациями","Наполеон Хилл, Джордж Клейсон, Чарльз Фрэнсис Энел, Джеймс Аллен & Уоллес Д. Уоттлз","self help",0.99,0,0,0,"Brak Informacji"
"iTunes Store","Self-Help","Samuel Smiles","self help",5.99,0,0,0,"Brak Informacji"
"iTunes Store","Self-Help 101 or: How to Survive a Bombardment With Minimal Injury","L.G. Keltner","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","This is Not a Self-Help Book","Mark Mehigan","self help",19.99,0,0,0,"Brak Informacji"
"iTunes Store","Self Help","Al Snow & Ross Owen Williams","self help",9.99,4.5,16,0,"Brak Informacji"
"iTunes Store","Self-Help","William Wymark Jacobs","self help",0,3.5,32,0,"Brak Informacji"
"iTunes Store","Controlling Your Reactions: Relational Self Help Series","Trennis Killian","self help",2.99,3.5,33,0,"Brak Informacji"
"iTunes Store","Self-Help 101 or: How to Select a Costume to Help You Deal With People","L.G. Keltner","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","Self-Help","Lorrie Moore","self help",9.99,4,52,0,"Brak Informacji"
"iTunes Store","Depression Self Help:  What Is Depression & How Do You Diagnose It?","The Blokehead","self help",0,4,46,0,"Brak Informacji"
"iTunes Store","How I Made Over $1 Million Using The Law of Attraction: The Last Law of Attraction, How-To, Or Self-Help Book You Will Ever Need To Read","E.K. Santo","self help",2.99,4.5,22,0,"Brak Informacji"
"iTunes Store","How I Overcame My Trauma & Ptsd | Self-help guide & workbook | Mindfulness Based Trauma Treatment","Philippe Izmailov","self help",0,4,14,0,"Brak Informacji"
"iTunes Store","Planning Communication: Relational Self Help Series","Trennis Killian","self help",2.99,0,0,0,"Brak Informacji"
"iTunes Store","Bhagvad-Gita: Treatise of Self-help","BS Murthy","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","Coping with Stress: Relational Self Help Series","Trennis Killian","self help",2.99,0,0,0,"Brak Informacji"
"iTunes Store","Self Help CBT Cognitive Behavior Therapy Training Course & Toolbox","Sam Reddington","self help",3.99,0,0,0,"Brak Informacji"
"iTunes Store","Self Help Books: The 101 Best Personal Development Classics","Vic Johnson","self help",2.99,3.5,24,0,"Brak Informacji"
"iTunes Store","The Last Self Help Book: An Ultimate Guide to Who You Really Are","Anthony North","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","Chronic Pain: a Self-Help Guide","Steven W. Pollard","self help",9.99,0,0,0,"Brak Informacji"
"iTunes Store","Self Help Marriage: How to Put a Marriage Back on Track","Clint McLaughlin","self help",12.99,3.5,102,0,"Brak Informacji"
"iTunes Store","50 Self-Help Classics 2nd Edition","Tom Butler-Bowdon","self help",12.99,0,0,0,"Brak Informacji"
"iTunes Store","Self-Help: A Pocket Guide to Therapies","Alan Haroldson","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","Self Help 101: How To Change Your Life In The Next 15 Minutes","Rahul Badami","self help",9.99,4.5,347,0,"Brak Informacji"
"iTunes Store","Self Help for Super Villains","Christopher Holmes Nixon","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","Fake Love: The bestselling practical self-help book of 2023 by Australia's life-changing go-to expert in understanding and healing from narcissistic abuse","Nova Gibson","self help",9.99,4.5,6,0,"Brak Informacji"
"iTunes Store","WriteAPrisoner.com's Self-Help Guide for Inmates","Adam Lovell","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","Self-Help 101 or: How I Learned to Take Over the World Through Tolerating My Family","L.G. Keltner","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","Beating Addiction: A Self-Help Guide","Luke Vandenberg","self help",4.99,3,6,0,"Brak Informacji"
"iTunes Store","Meniere Man: The Self Help Book For Meniere's Disease","Meniere Man","self help",9.99,0,0,0,"Brak Informacji"
"iTunes Store","Anger Management: a Self-Help Guide","David Tuffley","self help",4.99,4,23,0,"Brak Informacji"
"iTunes Store","A Self-Help Guide for Copywriters","Dan B Nelken","self help",9.99,0,0,0,"Brak Informacji"
"iTunes Store","The Self-Help Reflexology Handbook","Sonia Ducie","self help",14.99,0,0,0,"Brak Informacji"
"iTunes Store","Self-Help for Hyperventilation Syndrome","Dinah Bradley","self help",13.99,0,0,0,"Brak Informacji"
"iTunes Store","Depression Cure : A Short Self Help Depression Book","Pedro Harris","self help",0.99,3.5,6,0,"Brak Informacji"
"iTunes Store","Hope and Help for Your Nerves","Claire Weekes","self help",10.99,4.5,148,0,"Brak Informacji"
"iTunes Store","Self-Help and the Bible Volumes 1 & 2","Tracy Harger","self help",3.99,0,0,0,"Brak Informacji"
"iTunes Store","Parkinson's Self-Help","Beverley McLeod","self help",0,0,0,0,"Brak Informacji"
"iTunes Store","Serial Killers: True Crime Stories Of The Most Vicious Serial Killers In History","Brody Clayton","true crime",0,4,247,0,"Brak Informacji"
"iTunes Store","True Crime: Chilling Investigations Of Some Of Our Histories Most Unfamiliar True Crime Stories","Travis S. Kennedy","true crime",0,4,113,0,"Brak Informacji"
"iTunes Store","Killer Families: True Crime","SYLVIA PERRINI","true crime",0,4,625,0,"Brak Informacji"
"iTunes Store","True Crime","Andrew Klavan","true crime",5.99,4.5,63,0,"Brak Informacji"
"iTunes Store","Women Who Kill: True Crime Stories of Killer Women, Serial Killers and Psychopathic Women Who Kill for Pleasure","Brody Clayton","true crime",0,4,115,0,"Brak Informacji"
"iTunes Store","True Crime","Georgina Lees","true crime",2.99,4.5,7,0,"Brak Informacji"
"iTunes Store","Cold Cases True Crime: 10 True Crime Stories Of Monsters And Serial Killers: Chilling Cold Cases True Crime Accounts","Brody Clayton","true crime",0,4,182,0,"Brak Informacji"
"iTunes Store","True Crime","Patricia Cornwell","true crime",0,0,0,0,"Brak Informacji"
"iTunes Store","Serial Killers Volume 1: 6 Horrific Serial Killers’ True Crime Stories","Ryan Becker","true crime",0,4,66,0,"Brak Informacji"
"iTunes Store","True Crime: The Worlds Weirdest And Most Vicious Killers Of All Time: True Crime Stories Of The Sick Minded Killers","Brody Clayton","true crime",0,4,72,0,"Brak Informacji"
"iTunes Store","True Crime: Human Sacrifice","Quik eBooks","true crime",0.99,4,6,0,"Brak Informacji"
